id	emotion
34170_0022_A_335	0.046335432678461075,0.06246195733547211,0.05548803508281708,0.09034312516450882,0.07954313606023788,0.18298424780368805
34170_0022_A_336	0.04630192741751671,0.06243108958005905,0.05550464615225792,0.09031175822019577,0.07963874936103821,0.18300919234752655
34170_0022_A_339	0.04633428528904915,0.06248868256807327,0.055467382073402405,0.09026933461427689,0.07957690954208374,0.18290093541145325
34170_0022_A_340	0.046292196959257126,0.0624886155128479,0.055476851761341095,0.0903305634856224,0.079586923122406,0.18298248946666718
34170_0022_A_341	0.04632973298430443,0.06242512911558151,0.055453110486269,0.09032964706420898,0.07958266139030457,0.18291988968849182
34170_0022_A_342	0.046312328428030014,0.06246589124202728,0.05545879900455475,0.09026453644037247,0.0795970931649208,0.18299876153469086
34170_0022_A_343	0.04633623734116554,0.06245328485965729,0.05548575893044472,0.09028615802526474,0.07961559295654297,0.18296901881694794
34170_0022_A_344	0.04632734879851341,0.06240256130695343,0.055536460131406784,0.09028665721416473,0.07965943962335587,0.1829734742641449
34170_0022_A_345	0.0463067851960659,0.062421150505542755,0.055492106825113297,0.09029397368431091,0.07963532209396362,0.18299387395381927
34170_0023_A_347	0.046285923570394516,0.06247764080762863,0.05546162649989128,0.09030254930257797,0.07962003350257874,0.1829804927110672
34170_0023_A_351	0.0462886206805706,0.06245385855436325,0.05544920265674591,0.09028224647045135,0.07961425930261612,0.18297912180423737
34170_0025_A_355	0.046337079256772995,0.062479130923748016,0.055503860116004944,0.0902760773897171,0.07960695773363113,0.18302509188652039
34170_0025_A_356	0.046325307339429855,0.06245702505111694,0.0554901547729969,0.09030987322330475,0.07963529974222183,0.182943195104599
34170_0025_A_357	0.04635642096400261,0.062434032559394836,0.05549712851643562,0.09029644727706909,0.07962770015001297,0.1830102801322937
34170_0025_A_358	0.04626595601439476,0.062479183077812195,0.05545840039849281,0.09034401923418045,0.07957906275987625,0.18300040066242218
34170_0025_A_359	0.0462757833302021,0.06245850771665573,0.05549313500523567,0.09029439836740494,0.07959399372339249,0.1830168217420578
34170_0025_A_360	0.04631223902106285,0.06245376914739609,0.05552596226334572,0.09026095271110535,0.07967667281627655,0.18301762640476227
34170_0025_A_361	0.04632264003157616,0.06247524172067642,0.05550743266940117,0.09031276404857635,0.07965709269046783,0.18300358951091766
34170_0025_A_362	0.04629522189497948,0.06243312358856201,0.05546842887997627,0.09028368443250656,0.07960203289985657,0.18299968540668488
34170_0025_A_363	0.046304624527692795,0.06244999170303345,0.05542786419391632,0.09030861407518387,0.07957998663187027,0.1829943209886551
34170_0025_A_364	0.046369921416044235,0.06242241710424423,0.05548424273729324,0.09029641002416611,0.07952370494604111,0.1829790323972702
34170_0025_A_365	0.04636036977171898,0.062456682324409485,0.05552862957119942,0.09029588848352432,0.07962816208600998,0.18300274014472961
34170_0026_A_367	0.04632703587412834,0.062450677156448364,0.05546928942203522,0.09029514342546463,0.0795934647321701,0.1829712986946106
34170_0027_A_369	0.04630982503294945,0.06245245039463043,0.05546876788139343,0.09031984955072403,0.07959163933992386,0.1829594522714615
34170_0027_A_370	0.046305250376462936,0.062401287257671356,0.05552041530609131,0.09032270312309265,0.07962629199028015,0.18295851349830627
34170_0027_A_371	0.046245720237493515,0.06248803436756134,0.05544542521238327,0.09037449955940247,0.07956891506910324,0.18297339975833893
34170_0027_A_372	0.046319808810949326,0.06245047599077225,0.05544595047831535,0.09034016728401184,0.07956480234861374,0.18299995362758636
34170_0027_A_373	0.0463048554956913,0.06246918439865112,0.055507075041532516,0.09030608832836151,0.07961862534284592,0.18297871947288513
34170_0027_A_374	0.04630647972226143,0.062445253133773804,0.05544937774538994,0.09026011824607849,0.07961125671863556,0.18294447660446167
34170_0028_A_376	0.046299953013658524,0.06244431436061859,0.05549675226211548,0.0902954563498497,0.07959473133087158,0.1829637885093689
34170_0028_A_377	0.046332430094480515,0.06249961256980896,0.05546965077519417,0.09031584858894348,0.07960333675146103,0.18296286463737488
34170_0028_A_378	0.04630056396126747,0.06246340274810791,0.05549328774213791,0.0902874544262886,0.07962949573993683,0.1829962283372879
34170_0028_A_379	0.04629146680235863,0.062441207468509674,0.0554722398519516,0.09036660939455032,0.07955516874790192,0.18297092616558075
34170_0028_A_380	0.046308305114507675,0.06243300437927246,0.055480048060417175,0.0902944877743721,0.0796201154589653,0.1829773634672165
34170_0028_A_381	0.046348776668310165,0.06244619935750961,0.05551259592175484,0.0902383103966713,0.0796687975525856,0.1829473376274109
34170_0028_A_382	0.046347375959157944,0.06245557963848114,0.05544508621096611,0.09030687808990479,0.07956929504871368,0.18293829262256622
34170_0028_A_383	0.04635075852274895,0.06254241615533829,0.05542129650712013,0.09037593007087708,0.07957576215267181,0.18296998739242554
34170_0028_A_384	0.04631811007857323,0.06247578561306,0.055419255048036575,0.09033694118261337,0.0796271562576294,0.18294475972652435
34170_0028_A_385	0.0463080070912838,0.06240101903676987,0.055424582213163376,0.09034157544374466,0.07958034425973892,0.18296071887016296
34170_0028_A_386	0.04627802595496178,0.06245892494916916,0.05544275790452957,0.09030480682849884,0.07957924902439117,0.18301136791706085
34170_0028_A_387	0.04630456492304802,0.062446072697639465,0.055464453995227814,0.09030572324991226,0.07958029955625534,0.18298111855983734
34170_0028_A_388	0.04629003629088402,0.06245194375514984,0.05549810826778412,0.0902816653251648,0.07961857318878174,0.18299773335456848
34170_0028_A_389	0.04635441675782204,0.062478117644786835,0.05545838177204132,0.09030652791261673,0.07955032587051392,0.18292459845542908
34170_0029_A_396	0.04628479853272438,0.062451645731925964,0.05546198785305023,0.09032459557056427,0.07959016412496567,0.1829807162284851
34170_0029_A_400	0.04634666070342064,0.06240074336528778,0.055410925298929214,0.09026946872472763,0.07961771637201309,0.18299934267997742
34170_0029_A_401	0.046311456710100174,0.06248084455728531,0.05545436963438988,0.09033236652612686,0.07958558946847916,0.18300320208072662
34170_0029_A_404	0.04631802812218666,0.06242033839225769,0.05546736717224121,0.09030675143003464,0.07963043451309204,0.18294678628444672
34170_0029_A_405	0.04633737727999687,0.062444716691970825,0.055513083934783936,0.09030579775571823,0.07958880811929703,0.18292105197906494
34170_0029_A_407	0.046342235058546066,0.06241999566555023,0.055539749562740326,0.09033381193876266,0.07961934804916382,0.18294794857501984
34170_0029_A_408	0.04635309800505638,0.06245814263820648,0.05545167997479439,0.09031448513269424,0.07958438247442245,0.18298107385635376
34170_0029_A_412	0.04626944288611412,0.062489934265613556,0.05542031303048134,0.09040913730859756,0.07956164330244064,0.1829640120267868
34170_0029_A_413	0.04636606201529503,0.06244485080242157,0.055511899292469025,0.09036042541265488,0.0796251967549324,0.18292571604251862
34170_0029_A_414	0.04631203040480614,0.06248219311237335,0.055457405745983124,0.09033364802598953,0.07957983016967773,0.18294361233711243
34170_0029_A_422	0.046292539685964584,0.06247226893901825,0.05544466897845268,0.09034530818462372,0.07959122955799103,0.18301212787628174
34170_0029_A_423	0.0463719479739666,0.06245509535074234,0.055491991341114044,0.09034308791160583,0.07963082194328308,0.1829979568719864
34170_0029_A_426	0.0463087372481823,0.06246103346347809,0.05546549707651138,0.09030890464782715,0.07958653569221497,0.1829642802476883
34170_0029_A_427	0.04632113501429558,0.06245119869709015,0.05551358684897423,0.09029243141412735,0.07960902154445648,0.18298602104187012
34170_0029_A_428	0.04634067043662071,0.06242965906858444,0.05548448860645294,0.09031490236520767,0.07961501181125641,0.18300798535346985
34170_0029_A_429	0.0463126115500927,0.062397755682468414,0.05548778548836708,0.0903157889842987,0.07958915829658508,0.18297366797924042
34170_0029_A_431	0.04628222808241844,0.062447719275951385,0.055447693914175034,0.09035228192806244,0.07957685738801956,0.1829466074705124
34170_0029_A_432	0.04632129892706871,0.06241615116596222,0.05552809685468674,0.0902651995420456,0.0796346515417099,0.18303588032722473
34170_0029_A_436	0.04631233587861061,0.06245546042919159,0.05545501410961151,0.09033992141485214,0.07959127426147461,0.18295413255691528
34170_0029_A_440	0.046287860721349716,0.0624748170375824,0.055454544723033905,0.09034482389688492,0.07964587956666946,0.1829613447189331
34170_0029_A_443	0.046298857778310776,0.06241946667432785,0.05545646324753761,0.09031056612730026,0.07958784699440002,0.18299083411693573
34170_0029_A_444	0.04632609710097313,0.06243237107992172,0.05542953684926033,0.09028872847557068,0.07961490005254745,0.18295155465602875
34170_0029_A_445	0.04634341225028038,0.062425486743450165,0.055546898394823074,0.0903363972902298,0.0796288549900055,0.18299850821495056
34170_0029_A_446	0.046328116208314896,0.062421806156635284,0.05550023168325424,0.09033900499343872,0.07961681485176086,0.18299676477909088
34170_0029_A_447	0.04632572457194328,0.062441930174827576,0.05549388378858566,0.09034531563520432,0.07959363609552383,0.18298861384391785
34170_0029_A_450	0.046300243586301804,0.06246015429496765,0.05544956400990486,0.09031461179256439,0.07956640422344208,0.18295083940029144
34170_0030_A_457	0.046299781650304794,0.0624205619096756,0.05543489009141922,0.09033884853124619,0.07956673949956894,0.18287549912929535
34170_0030_A_458	0.046339984983205795,0.062480323016643524,0.05552234873175621,0.0903107225894928,0.0795736163854599,0.18303215503692627
34170_0030_A_459	0.04633108898997307,0.062462881207466125,0.055533088743686676,0.09029338508844376,0.07963951677083969,0.18295297026634216
34170_0030_A_467	0.04631621763110161,0.06244491785764694,0.05548546835780144,0.09032505750656128,0.07960345596075058,0.18294037878513336
34170_0030_A_479	0.04629841819405556,0.06246747821569443,0.055434830486774445,0.09030155092477798,0.07960593700408936,0.18298649787902832
34170_0030_A_480	0.04630786553025246,0.06242735683917999,0.05549422651529312,0.09033327549695969,0.07963859289884567,0.1830172836780548
34170_0030_A_481	0.0463082455098629,0.06241760402917862,0.05547988787293434,0.09027212113142014,0.07960467785596848,0.18302598595619202
34170_0033_A_496	0.046342771500349045,0.06245789676904678,0.05545324087142944,0.09029682725667953,0.07961484044790268,0.18297502398490906
34170_0033_A_497	0.04631906375288963,0.06246597319841385,0.05546347796916962,0.09031190723180771,0.07961665093898773,0.18296866118907928
34170_0033_A_498	0.046291861683130264,0.06245288997888565,0.05544136464595795,0.09042351692914963,0.07964387536048889,0.182901993393898
34170_0033_A_499	0.046284157782793045,0.062490470707416534,0.05550002679228783,0.09033448249101639,0.07959359139204025,0.18301278352737427
34170_0033_A_500	0.04634954407811165,0.06246914714574814,0.05545704439282417,0.09032179415225983,0.0796009972691536,0.18295107781887054
34170_0033_A_502	0.04636001214385033,0.062400542199611664,0.055519942194223404,0.09027354419231415,0.07962198555469513,0.18296071887016296
34170_0033_A_503	0.046290572732686996,0.062456145882606506,0.055453576147556305,0.09032228589057922,0.07963535934686661,0.18291720747947693
34170_0033_A_504	0.04633275792002678,0.06247224658727646,0.055482786148786545,0.09034726768732071,0.07959198951721191,0.18295490741729736
34170_0033_A_505	0.04633038863539696,0.062447816133499146,0.05549335107207298,0.09028742462396622,0.07961214333772659,0.1829620599746704
34170_0033_A_506	0.046337250620126724,0.06250987946987152,0.05546283349394798,0.0903562605381012,0.07955119013786316,0.1829330176115036
34170_0033_A_508	0.04630880430340767,0.06244999170303345,0.05539906769990921,0.09035837650299072,0.07963398098945618,0.1829545646905899
34170_0033_A_509	0.04631325230002403,0.06243034452199936,0.055445630103349686,0.09032242000102997,0.07955178618431091,0.18293777108192444
34170_0033_A_510	0.046261999756097794,0.06250444799661636,0.05545932054519653,0.09035976231098175,0.07958443462848663,0.1829930990934372
34170_0033_A_511	0.04627930000424385,0.06248212605714798,0.05546675994992256,0.09030064195394516,0.07959297299385071,0.1829613596200943
34170_0034_A_514	0.046319734305143356,0.06245894730091095,0.05545136332511902,0.09027590602636337,0.07962892949581146,0.18293116986751556
34170_0035_A_516	0.04629519209265709,0.06244204193353653,0.05545615404844284,0.09029516577720642,0.07958519458770752,0.1829521805047989
34170_0035_A_517	0.04632013663649559,0.06237220764160156,0.05547647923231125,0.09029582142829895,0.07958001643419266,0.18299061059951782
34170_0035_A_518	0.046336326748132706,0.06241513788700104,0.055467620491981506,0.09021593630313873,0.0795990601181984,0.18296504020690918
34170_0035_A_519	0.04624820873141289,0.062484823167324066,0.05544640123844147,0.09033023566007614,0.07958988100290298,0.18293239176273346
34170_0035_A_520	0.04625959321856499,0.06243908405303955,0.05549689009785652,0.09039434790611267,0.07954775542020798,0.1829543113708496
34170_0035_A_521	0.04635244235396385,0.06246752291917801,0.055420659482479095,0.09034231305122375,0.07962585240602493,0.18298222124576569
34170_0035_A_522	0.046322744339704514,0.06243043392896652,0.05546402186155319,0.09034239500761032,0.07958580553531647,0.18295025825500488
34170_0035_A_523	0.046312909573316574,0.06248456984758377,0.05547861382365227,0.09039830416440964,0.0795939639210701,0.18300747871398926
34170_0036_A_527	0.046321939677000046,0.06248422712087631,0.05548377335071564,0.09031257778406143,0.07959575206041336,0.18295277655124664
34170_0036_A_533	0.04633919522166252,0.06243199110031128,0.055478159338235855,0.09035313874483109,0.07953671365976334,0.18293513357639313
34170_0036_A_535	0.046310897916555405,0.06243434548377991,0.05550926923751831,0.0903201773762703,0.07965048402547836,0.18297530710697174
34170_0036_A_539	0.046299729496240616,0.06249863654375076,0.05545857176184654,0.09033626317977905,0.07958124577999115,0.18300063908100128
34170_0036_A_543	0.04632051661610603,0.06246727705001831,0.05542092025279999,0.09032861143350601,0.07962161302566528,0.18295437097549438
34170_0036_A_547	0.046293955296278,0.06244013458490372,0.05543997883796692,0.09033095091581345,0.07956460863351822,0.18296991288661957
34170_0037_A_549	0.04629648104310036,0.062433697283267975,0.055476605892181396,0.090351402759552,0.0795590952038765,0.18296585977077484
34170_0039_A_555	0.046280305832624435,0.06244339048862457,0.05550721287727356,0.09031414240598679,0.07959836721420288,0.18293359875679016
34170_0039_A_557	0.04632648453116417,0.06244176626205444,0.05550810322165489,0.09031710773706436,0.07962288707494736,0.18297676742076874
34170_0041_A_565	0.04633108898997307,0.06245455890893936,0.055515218526124954,0.09030946344137192,0.07963327318429947,0.18301084637641907
34170_0041_A_569	0.04633824899792671,0.06242137402296066,0.055485062301158905,0.0903424397110939,0.07963068783283234,0.1829724907875061
34170_0041_A_572	0.046343255788087845,0.06245863437652588,0.05547479912638664,0.09031181782484055,0.0795905813574791,0.18300411105155945
