id	emotion
34170_0022_A_328	0.09208551794290543,0.025850404053926468,-0.1141478419303894,-0.10486842691898346,0.19998319447040558,0.2362997829914093
34170_0022_A_329	0.016528164967894554,0.02391708269715309,-0.03648708760738373,0.11791341006755829,0.1402452439069748,0.05558961629867554
34170_0022_A_330	0.010585671290755272,0.10144487023353577,-0.06553337723016739,0.12873490154743195,-0.17383559048175812,0.05142870545387268
34170_0022_A_331	0.2801262438297272,0.02059074118733406,-0.09201059490442276,0.02134827896952629,0.037632055580616,0.08119216561317444
34170_0022_A_334	0.14938050508499146,0.02647196128964424,0.1150718405842781,0.10728004574775696,0.057758577167987823,0.12619724869728088
34170_0022_A_335	0.1026640310883522,0.07893668115139008,-0.09328631311655045,0.10374303162097931,0.14291135966777802,0.26343756914138794
34170_0022_A_336	0.28095197677612305,0.007453788071870804,0.002404717728495598,0.09544210135936737,0.06525636464357376,0.32691407203674316
34170_0022_A_339	0.17702904343605042,0.20811563730239868,0.04469858109951019,-0.05599801614880562,0.15676231682300568,0.44483357667922974
34170_0022_A_340	0.11474589258432388,0.1269458383321762,-0.005194829776883125,-0.0868014246225357,0.26546189188957214,0.4021680951118469
34170_0022_A_341	0.2414465844631195,-0.015877004712820053,-0.0008159149438142776,-0.01565052941441536,0.11123327165842056,0.27991798520088196
34170_0022_A_342	0.1926065981388092,-0.1369745135307312,-0.00865892507135868,-0.08650036156177521,0.2375667542219162,0.2274988293647766
34170_0022_A_343	0.05196142941713333,0.07567131519317627,0.058424755930900574,-0.01069031935185194,0.09357009083032608,0.2151241898536682
34170_0022_A_344	0.06802461296319962,0.006251845508813858,0.000380953773856163,0.05593634769320488,0.026193030178546906,0.162582129240036
34170_0022_A_345	0.10799207538366318,0.05769950523972511,0.09367644041776657,0.13622599840164185,0.21915610134601593,0.2145080268383026
34170_0023_A_347	0.2480699121952057,0.2848722040653229,0.06338265538215637,-0.10990802943706512,-0.008575341664254665,0.1633363664150238
34170_0023_A_351	0.13758030533790588,0.040847305208444595,0.07873180508613586,0.000372094102203846,0.17157931625843048,0.1895817220211029
34170_0025_A_355	0.1419326663017273,0.08443965017795563,0.04473128169775009,-0.13339705765247345,-0.03521563857793808,0.13436490297317505
34170_0025_A_356	0.05842015892267227,0.015353281050920486,0.04203557223081589,-0.13704873621463776,0.08429677039384842,0.07166174054145813
34170_0025_A_357	0.11920768767595291,0.10452258586883545,0.024966446682810783,-0.14094366133213043,-0.020525746047496796,0.1418662667274475
34170_0025_A_358	0.1700892448425293,-0.0038343332707881927,0.07260975986719131,0.04999963566660881,0.1503080576658249,0.10535246133804321
34170_0025_A_359	0.019330119714140892,-0.026336979120969772,0.06005238741636276,0.08938361704349518,0.05674625188112259,0.16599655151367188
34170_0025_A_360	0.32565537095069885,-0.12150180339813232,-0.03249848634004593,0.10756643116474152,0.07737118750810623,0.36507245898246765
34170_0025_A_361	0.31208890676498413,-0.10488435626029968,-0.027026401832699776,0.11018230020999908,0.08718652278184891,0.3581305146217346
34170_0025_A_362	0.07266221195459366,-0.055243637412786484,-0.10499228537082672,0.10473443567752838,0.2926497161388397,0.3060421049594879
34170_0025_A_363	0.1580512821674347,-0.0991884171962738,0.020224472507834435,0.1770549714565277,0.1885760873556137,0.5033841133117676
34170_0025_A_364	0.06568736582994461,0.1289566159248352,0.04304635524749756,0.09514982998371124,0.1962989717721939,0.3518822193145752
34170_0025_A_365	-0.0622786208987236,0.022172320634126663,0.09844427555799484,0.05810074135661125,-0.05855473130941391,0.11033856868743896
34170_0026_A_367	0.11375067383050919,0.09774506092071533,0.06293885409832001,0.0008435668423771858,0.28103765845298767,0.347237229347229
34170_0027_A_369	0.20510151982307434,0.2029261589050293,-0.023353302851319313,0.12557540833950043,0.010894187726080418,0.18988877534866333
34170_0027_A_370	0.12718865275382996,0.0349222756922245,-0.014252597466111183,0.08711075782775879,0.40909087657928467,0.4945010244846344
34170_0027_A_371	0.05468631535768509,0.03721924498677254,0.06036871671676636,-0.0458766408264637,0.2508857250213623,0.2556722164154053
34170_0027_A_372	0.0896628275513649,0.05732491984963417,0.023312492296099663,-0.008650409989058971,-0.04047345370054245,0.1977660357952118
34170_0027_A_373	0.25072014331817627,-0.12009483575820923,-0.04709787666797638,0.16489188373088837,0.05635542422533035,0.19518357515335083
34170_0027_A_374	0.15771007537841797,-0.18164080381393433,-0.11525537818670273,0.14703001081943512,0.13472943007946014,0.1795288622379303
34170_0028_A_376	0.08261040598154068,0.16552333533763885,-0.03066190518438816,-0.047280896455049515,-0.07691007107496262,0.0956767201423645
34170_0028_A_377	0.04148469120264053,0.09626573324203491,-0.06185462325811386,-0.04132525995373726,-0.011304846964776516,0.05479532480239868
34170_0028_A_378	0.07669685035943985,0.16960105299949646,-0.03720875829458237,-0.04622708633542061,-0.05778595060110092,0.09822031855583191
34170_0028_A_379	0.14957579970359802,0.032349977642297745,0.0806698203086853,0.06786690652370453,-0.012402198277413845,0.25436896085739136
34170_0028_A_380	0.11980602890253067,-0.0388047955930233,0.03612728416919708,0.0901336818933487,0.13537611067295074,0.348672091960907
34170_0028_A_381	0.10172093659639359,-0.006225313991308212,-0.014087961986660957,0.09432634711265564,0.16895829141139984,0.3674844801425934
34170_0028_A_382	0.035998739302158356,-0.07946306467056274,0.019017649814486504,0.07526107132434845,0.2552105486392975,0.3471693992614746
34170_0028_A_383	0.17828014492988586,0.12267082929611206,0.05638858675956726,0.013516065664589405,0.031664200127124786,0.13696932792663574
34170_0028_A_384	0.18413031101226807,0.11684831976890564,0.11336294561624527,0.07014848291873932,0.1732812374830246,0.21968531608581543
34170_0028_A_385	0.17763835191726685,0.08885498344898224,0.057096026837825775,0.05618276819586754,0.02255219966173172,0.10003882646560669
34170_0028_A_386	0.04707253724336624,0.2517125606536865,0.12317461520433426,-0.03844337537884712,-0.03262742608785629,0.10520115494728088
34170_0028_A_387	-0.06627168506383896,0.15146036446094513,0.02912764810025692,-0.05427904799580574,0.20948736369609833,0.15807387232780457
34170_0028_A_388	0.010616188868880272,0.13505646586418152,0.128738671541214,0.042746108025312424,0.07502172142267227,0.3062024414539337
34170_0028_A_389	0.10320404917001724,0.11327630281448364,-0.056130871176719666,0.1689334213733673,0.366840124130249,0.5383542776107788
34170_0029_A_396	0.13771915435791016,0.1564040184020996,0.03482658416032791,-0.03313707187771797,0.19017814099788666,0.011287065222859383
34170_0029_A_400	0.11980534344911575,0.18369154632091522,0.06948977708816528,-0.00711860042065382,0.0005433047190308571,0.16409042477607727
34170_0029_A_401	0.1429329812526703,0.14837759733200073,0.0710696429014206,0.020475875586271286,-0.05580120533704758,-0.03468199074268341
34170_0029_A_404	0.10706416517496109,0.2508755922317505,0.051956214010715485,-0.017946500331163406,0.104018934071064,0.08156207203865051
34170_0029_A_405	0.08499572426080704,0.2751022279262543,0.07761417329311371,-0.030713845044374466,0.12960632145404816,0.07690751552581787
34170_0029_A_407	0.09891144186258316,0.19881370663642883,0.040069907903671265,-0.02118881419301033,0.1610829085111618,0.02933761663734913
34170_0029_A_408	0.04773078113794327,0.2188785970211029,0.0012712161988019943,-0.008245605044066906,0.044948823750019073,-0.11273874342441559
34170_0029_A_412	0.18574711680412292,0.07493966817855835,0.04934500902891159,0.15629276633262634,-0.05381243675947189,0.10870504379272461
34170_0029_A_413	0.05970460921525955,0.012861255556344986,-0.06453358381986618,0.008735221810638905,0.1211867704987526,0.1958082616329193
34170_0029_A_414	0.22144797444343567,0.0870162695646286,-0.1268787533044815,0.09895092248916626,0.034615375101566315,0.24672168493270874
34170_0029_A_422	0.09602708369493484,0.11257261037826538,-0.10761231929063797,0.276877224445343,0.04389277845621109,0.3725852370262146
34170_0029_A_423	0.3246164917945862,0.016888726502656937,0.057010993361473083,-0.007004666142165661,0.11042211204767227,0.4316076338291168
34170_0029_A_426	0.21477815508842468,0.26875707507133484,-0.019161978736519814,0.2935945987701416,0.04490075260400772,0.02447703666985035
34170_0029_A_427	0.029676025733351707,0.00696038082242012,-0.078654445707798,-0.001072603277862072,0.2013997882604599,0.025159509852528572
34170_0029_A_428	0.06761977821588516,0.1795123964548111,0.03667983412742615,-0.03080200031399727,0.08035943657159805,0.29672446846961975
34170_0029_A_429	0.21735423803329468,-0.03294074162840843,-0.009257683530449867,0.06745119392871857,0.026002950966358185,0.28135406970977783
34170_0029_A_431	0.1765006184577942,0.19826233386993408,-0.04620598256587982,0.003625941462814808,0.13693170249462128,0.21968454122543335
34170_0029_A_432	0.144639253616333,0.07603637874126434,-0.05925345420837402,0.001979839988052845,0.1910204142332077,0.11164304614067078
34170_0029_A_436	0.14905276894569397,-0.012557949870824814,0.02321126125752926,0.015732329338788986,0.11053887754678726,0.3006460964679718
34170_0029_A_440	0.16584640741348267,0.13646140694618225,0.07337433099746704,0.009551388211548328,0.162022665143013,0.1469365954399109
34170_0029_A_443	0.06674826890230179,0.14273595809936523,0.019228419288992882,-0.018040526658296585,0.11060262471437454,0.22373753786087036
34170_0029_A_444	0.14865568280220032,0.1980913281440735,-0.03239987790584564,-0.0014183102175593376,0.08036942034959793,0.3243476152420044
34170_0029_A_445	0.0806138888001442,-0.06871993839740753,-0.019058065488934517,0.06677035987377167,0.0969901755452156,0.18186849355697632
34170_0029_A_446	0.04388634115457535,0.052470747381448746,0.06683270633220673,-0.12810225784778595,0.06927842646837234,0.3629463315010071
34170_0029_A_447	0.15688028931617737,0.019103650003671646,-0.1478237360715866,0.01392017025500536,0.19284804165363312,0.20523855090141296
34170_0029_A_450	0.15687137842178345,0.0472184456884861,0.06927279382944107,0.00368423480540514,0.1360805481672287,0.2592586874961853
34170_0030_A_457	0.15536439418792725,0.0428914912045002,0.01641344092786312,-0.04821135476231575,0.23827649652957916,0.2493135929107666
34170_0030_A_458	0.1223810687661171,-0.041591282933950424,0.015871217474341393,-0.06019740179181099,0.28769946098327637,0.23080095648765564
34170_0030_A_459	0.14322733879089355,0.06320247054100037,-0.0028737876564264297,-0.04451083019375801,0.26032859086990356,0.238636314868927
34170_0030_A_467	0.20043569803237915,0.23797830939292908,0.0226371418684721,-0.06191777065396309,0.06215045601129532,0.06673619151115417
34170_0030_A_479	-0.06888524442911148,0.003960017114877701,0.04306011646986008,0.011960041709244251,-0.021763674914836884,0.20632687211036682
34170_0030_A_480	0.02504104934632778,0.05304122343659401,0.038968466222286224,-0.005867618136107922,0.10330412536859512,0.0011483151465654373
34170_0030_A_481	-0.010288828983902931,0.06032726541161537,0.020322030410170555,0.022824864834547043,0.27277809381484985,0.05499032139778137
34170_0033_A_496	0.14182275533676147,0.2350776195526123,0.05136183649301529,0.1180039644241333,0.15072418749332428,0.18160861730575562
34170_0033_A_497	0.06920982152223587,0.04304364696145058,0.09192989766597748,0.08518826961517334,0.2330377846956253,0.26683008670806885
34170_0033_A_498	0.2122696042060852,0.14615075290203094,-0.010726580396294594,0.2722417712211609,0.12962029874324799,0.32740068435668945
34170_0033_A_499	0.08518833667039871,0.039697397500276566,0.022867565974593163,0.03793476149439812,0.1624092310667038,0.2229509949684143
34170_0033_A_500	0.12508589029312134,0.010351676493883133,-0.03389190882444382,0.040593471378088,0.14324991405010223,0.26713818311691284
34170_0033_A_502	0.081219382584095,-0.04722389206290245,0.07771068811416626,0.021004538983106613,0.12313247472047806,0.09013363718986511
34170_0033_A_503	0.2188536524772644,0.1515205204486847,-0.006069662049412727,0.06530933082103729,0.2986783981323242,0.36699438095092773
34170_0033_A_504	0.20494118332862854,0.11318545043468475,-0.002312527969479561,0.04519502446055412,0.2659808397293091,0.3314110040664673
34170_0033_A_505	0.06336582452058792,0.06695680320262909,-0.09602588415145874,0.12549632787704468,0.32076945900917053,0.3695046603679657
34170_0033_A_506	0.07633913308382034,0.14481228590011597,0.06905524432659149,0.13219550251960754,0.2593742311000824,0.2819284200668335
34170_0033_A_508	0.34612369537353516,-0.06684994697570801,0.058312103152275085,0.22203494608402252,-0.008674792014062405,0.4690505862236023
34170_0033_A_509	0.08980301767587662,0.2520321309566498,-0.006325284019112587,0.005587291903793812,0.3091103136539459,0.10005643963813782
34170_0033_A_510	0.08603642135858536,0.008014652878046036,0.06349502503871918,0.2280256599187851,0.18309907615184784,0.26319512724876404
34170_0033_A_511	0.2582344114780426,0.18908220529556274,0.019870197400450706,0.05589975044131279,0.15848486125469208,0.31763389706611633
34170_0034_A_514	-0.0064647141844034195,-0.06546129286289215,0.13026617467403412,-0.08279423415660858,0.07208428531885147,-0.10394793748855591
34170_0035_A_516	0.10086686164140701,0.19471091032028198,-0.03328587859869003,-0.07575179636478424,0.22096695005893707,0.2131778597831726
34170_0035_A_517	0.0873178020119667,0.08085711300373077,-0.07031326740980148,-0.060452330857515335,0.29774942994117737,0.23734351992607117
34170_0035_A_518	0.10877705365419388,0.05578424409031868,-0.0739402249455452,-0.10112820565700531,0.31070247292518616,0.20275744795799255
34170_0035_A_519	0.19915592670440674,0.016442034393548965,0.14145520329475403,0.09423719346523285,-0.0022653853520751,0.1216941773891449
34170_0035_A_520	0.1936403512954712,-0.1370944082736969,0.1370285302400589,-0.054883528500795364,0.07428965717554092,0.12241032719612122
34170_0035_A_521	0.09997902065515518,0.10087713599205017,-0.03209459036588669,0.15663811564445496,0.1464870721101761,0.26673611998558044
34170_0035_A_522	0.1303437352180481,0.003672603517770767,0.03386005759239197,-0.002536761574447155,0.32726478576660156,0.3016259968280792
34170_0035_A_523	0.18490856885910034,0.2010544091463089,-0.0809340551495552,0.14565929770469666,0.13142059743404388,0.21209219098091125
34170_0036_A_527	0.06358460336923599,-0.16960981488227844,0.06197047978639603,0.012773525901138783,0.0911906436085701,0.1789497584104538
34170_0036_A_533	0.04657862335443497,-0.049661289900541306,0.20949998497962952,-0.10268454253673553,-0.08790569752454758,0.2749934494495392
34170_0036_A_535	0.027967071160674095,0.05557550862431526,0.07399594783782959,-0.06830443441867828,0.14278644323349,0.28301751613616943
34170_0036_A_539	-0.09141669422388077,0.03157857432961464,0.03810505568981171,-0.11490558087825775,-0.046388350427150726,0.20717531442642212
34170_0036_A_543	-0.07667458802461624,-0.06148656830191612,0.06245940178632736,-0.1298588365316391,0.023495234549045563,0.14053437113761902
34170_0036_A_547	0.06875363737344742,-0.03985520824790001,0.14671090245246887,-0.11023662984371185,0.047317661345005035,0.1631278693675995
34170_0037_A_549	-0.015085363760590553,-0.09327465295791626,0.0715465322136879,0.044777702540159225,0.06514803320169449,0.1694500744342804
34170_0039_A_555	0.12883004546165466,0.18276919424533844,-0.06317208707332611,-0.12248925864696503,0.022634990513324738,0.09714388847351074
34170_0039_A_557	0.2089674174785614,0.11027689278125763,0.005653655156493187,0.13757213950157166,0.18693991005420685,0.2659103274345398
